date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECIPITATION,WS2M,WS2M_MAX,WS2M_MIN,WD2M,GWETTOP,GWETROOT,GWETPROF
2019-04-29,32.66,42.07,23.04,8.08,0.0,1.07,1.77,0.28,41.2,0.08,0.23,0.23
2019-04-30,33.4,42.1,26.35,26.13,0.0,1.67,3.41,0.67,275.4,0.08,0.23,0.23
2019-05-01,33.92,42.3,26.31,31.04,0.0,1.35,2.4,0.72,207.0,0.08,0.23,0.23
2019-05-02,33.47,39.06,28.53,40.67,0.01,1.45,1.97,0.75,194.7,0.08,0.23,0.23
2019-05-03,33.6,41.37,27.71,44.44,7.35,1.53,2.79,0.29,226.3,0.2,0.23,0.23
2019-05-04,31.83,37.5,26.98,52.45,0.06,2.07,2.63,1.63,283.4,0.28,0.24,0.24
2019-05-05,31.45,37.22,26.8,51.14,0.0,2.37,3.55,1.48,259.8,0.23,0.24,0.24
2019-05-06,33.21,41.75,25.29,43.36,0.0,1.73,2.5,0.81,189.6,0.21,0.24,0.24
2019-05-07,34.65,42.95,26.57,37.57,0.0,1.71,2.78,0.43,227.4,0.18,0.23,0.24
2019-05-08,34.61,42.35,27.74,39.51,0.0,1.97,3.22,0.53,253.4,0.16,0.23,0.23
2019-05-09,33.12,40.06,27.22,45.79,0.0,1.83,3.15,0.39,228.5,0.16,0.23,0.23
2019-05-10,33.55,40.15,27.71,43.29,3.15,1.77,2.55,1.02,247.2,0.17,0.23,0.23
2019-05-11,32.82,39.6,26.19,47.29,0.32,1.49,2.28,0.4,242.1,0.24,0.24,0.24
2019-05-12,31.68,36.86,26.95,47.53,0.13,1.43,2.1,0.6,220.1,0.21,0.24,0.24
2019-05-13,31.34,36.13,27.55,44.92,0.02,1.65,2.83,0.33,203.8,0.2,0.24,0.24
2019-05-14,32.17,39.47,24.9,41.92,0.0,1.27,2.4,0.29,234.1,0.19,0.24,0.24
2019-05-15,33.04,40.88,25.59,39.84,0.0,1.85,3.36,0.63,256.3,0.17,0.23,0.24
2019-05-16,30.99,36.39,26.68,47.95,0.02,2.78,3.69,1.05,255.4,0.17,0.23,0.24
2019-05-17,31.33,38.79,25.45,47.48,0.81,2.59,3.72,1.4,262.9,0.18,0.23,0.24
2019-05-18,32.89,41.15,25.04,41.64,0.0,1.84,3.15,0.37,272.4,0.18,0.23,0.24
2019-05-19,33.79,41.21,26.57,38.95,0.0,1.65,2.82,0.69,262.7,0.17,0.23,0.24
2019-05-20,32.4,39.31,26.92,48.43,8.07,1.99,3.19,1.05,252.2,0.19,0.23,0.24
2019-05-21,27.13,29.76,24.81,73.21,7.95,1.71,2.64,0.53,263.6,0.43,0.26,0.25
2019-05-22,31.01,37.88,23.6,50.7,0.0,1.25,2.15,0.59,102.2,0.29,0.26,0.25
2019-05-23,33.43,40.65,26.49,38.46,0.14,1.86,2.83,1.16,126.1,0.24,0.26,0.25
2019-05-24,33.34,40.36,26.37,40.56,0.0,1.3,2.15,0.4,232.4,0.22,0.25,0.25
2019-05-25,32.71,38.59,26.65,45.83,0.05,1.48,2.82,0.24,255.6,0.21,0.25,0.25
2019-05-26,32.85,38.72,26.94,43.83,0.3,1.55,2.6,0.72,253.6,0.21,0.25,0.25
2019-05-27,33.47,40.96,26.42,42.1,0.0,2.16,3.32,0.36,244.3,0.21,0.25,0.25
2019-05-28,32.43,39.28,26.39,47.26,0.07,2.27,3.36,0.57,244.2,0.2,0.25,0.25
2019-05-29,30.32,34.03,26.93,53.66,0.03,1.93,2.72,1.18,232.2,0.21,0.25,0.25
2019-05-30,28.49,31.4,26.15,59.96,1.56,0.62,1.32,0.04,231.0,0.24,0.25,0.25
2019-05-31,30.03,35.48,24.7,53.97,0.2,1.27,1.72,0.61,145.6,0.25,0.25,0.25
2019-06-01,27.77,30.93,25.24,65.0,0.52,1.33,2.61,0.35,262.2,0.24,0.25,0.25
2019-06-02,29.2,34.14,24.18,58.09,0.28,0.97,1.96,0.33,221.9,0.24,0.25,0.25
2019-06-03,31.92,39.09,24.87,45.12,0.06,1.33,2.12,0.52,289.5,0.23,0.25,0.25
2019-06-04,33.1,40.58,26.2,42.8,0.0,1.9,2.52,0.61,280.6,0.2,0.24,0.25
2019-06-05,33.25,40.39,27.3,45.81,0.06,2.65,3.54,1.57,260.5,0.2,0.24,0.25
2019-06-06,30.32,34.17,27.26,54.62,0.6,1.86,2.66,0.89,218.5,0.2,0.24,0.25
2019-06-07,26.8,29.96,24.68,66.44,9.4,1.42,2.38,0.56,189.0,0.37,0.26,0.26
2019-06-08,28.68,34.24,23.53,60.76,0.65,1.18,1.95,0.53,130.8,0.3,0.26,0.26
2019-06-09,29.86,36.15,24.39,58.07,0.84,1.46,2.38,0.63,126.1,0.28,0.26,0.26
2019-06-10,31.48,38.41,24.9,49.44,0.04,1.34,1.97,0.81,149.1,0.25,0.26,0.25
2019-06-11,32.27,39.37,25.69,44.83,0.43,1.28,2.16,0.44,217.0,0.23,0.25,0.25
2019-06-12,32.06,39.87,25.09,45.2,0.21,1.41,2.29,0.52,163.5,0.22,0.25,0.25
2019-06-13,31.63,38.48,25.39,49.25,0.66,1.81,2.87,0.85,129.4,0.22,0.25,0.25
2019-06-14,32.26,39.99,25.81,46.66,0.01,1.82,2.73,0.23,149.2,0.21,0.25,0.25
2019-06-15,32.03,39.33,25.0,43.38,0.09,1.81,2.28,1.17,143.3,0.2,0.25,0.25
2019-06-16,32.4,39.02,25.85,43.64,0.65,1.65,2.52,0.8,121.7,0.2,0.25,0.25
2019-06-17,32.99,40.87,25.92,36.66,0.01,1.72,2.45,1.24,142.9,0.19,0.25,0.25
2019-06-18,33.42,41.3,25.57,39.23,0.08,1.65,2.28,0.31,161.9,0.18,0.25,0.25
2019-06-19,33.9,41.84,26.95,38.15,0.08,1.61,2.1,0.54,146.1,0.18,0.25,0.25
2019-06-20,33.22,40.48,26.53,42.15,0.09,1.65,2.55,0.99,156.2,0.17,0.25,0.25
2019-06-21,31.87,37.29,26.87,46.2,0.5,1.11,1.7,0.51,274.2,0.19,0.25,0.25
2019-06-22,29.98,33.95,26.43,55.25,2.26,1.38,2.05,0.57,243.6,0.24,0.25,0.25
2019-06-23,29.75,35.16,25.26,55.19,0.38,1.21,2.09,0.61,218.9,0.25,0.25,0.25
2019-06-24,28.87,34.93,24.92,53.11,1.05,1.41,2.17,0.64,201.1,0.25,0.25,0.25
2019-06-25,30.45,38.05,23.33,49.82,0.46,1.12,2.1,0.3,248.6,0.24,0.25,0.25
2019-06-26,28.15,31.64,24.93,61.59,4.83,1.5,2.18,0.77,243.5,0.3,0.25,0.25
2019-06-27,27.77,33.73,22.85,62.16,5.98,1.26,1.53,0.75,165.7,0.37,0.26,0.26
2019-06-28,26.4,30.36,23.4,63.87,3.29,1.14,2.34,0.49,139.0,0.35,0.27,0.26
2019-06-29,29.34,37.14,23.19,53.45,0.25,1.0,1.67,0.44,171.6,0.3,0.27,0.26
2019-06-30,31.15,38.98,23.63,48.34,0.13,0.92,1.54,0.31,163.5,0.25,0.26,0.26
2019-07-01,32.43,40.17,25.11,46.28,0.08,1.15,1.93,0.21,234.3,0.23,0.26,0.26
2019-07-02,30.78,36.77,26.35,50.88,0.44,1.26,2.13,0.46,223.1,0.23,0.26,0.26
2019-07-03,30.57,37.44,25.09,50.67,1.02,1.29,2.25,0.62,138.3,0.24,0.26,0.26
2019-07-04,29.61,37.29,24.79,53.98,0.75,1.64,2.74,0.89,158.8,0.24,0.26,0.26
2019-07-05,29.64,36.43,23.63,55.08,2.98,1.03,1.76,0.48,159.4,0.28,0.26,0.26
2019-07-06,29.25,34.01,24.61,57.61,1.44,0.68,1.39,0.15,276.2,0.31,0.26,0.26
2019-07-07,30.75,37.91,24.56,48.97,0.6,0.98,1.82,0.49,232.6,0.27,0.26,0.26
2019-07-08,28.87,35.36,24.21,59.16,6.2,1.56,2.12,1.03,188.9,0.3,0.26,0.26
2019-07-09,26.62,31.27,22.99,65.78,2.1,1.01,1.8,0.25,159.5,0.36,0.27,0.27
2019-07-10,28.8,36.11,22.08,56.41,1.57,0.68,1.47,0.24,285.6,0.31,0.27,0.27
2019-07-11,27.96,33.03,23.93,59.88,2.9,1.56,2.08,1.21,237.9,0.32,0.27,0.27
2019-07-12,27.92,33.93,22.67,58.24,1.03,1.17,1.62,0.61,187.0,0.3,0.27,0.27
2019-07-13,28.89,36.35,22.69,50.68,0.05,1.11,1.74,0.4,138.7,0.27,0.27,0.27
2019-07-14,29.85,37.28,22.86,50.41,1.69,0.95,1.4,0.31,179.7,0.26,0.27,0.27
2019-07-15,29.85,37.2,23.95,53.66,0.41,1.29,2.02,0.25,166.3,0.25,0.27,0.27
2019-07-16,29.02,36.62,23.29,59.67,1.02,1.25,1.88,0.73,159.0,0.26,0.27,0.27
2019-07-17,29.62,36.99,22.63,57.91,2.14,0.77,1.31,0.22,157.3,0.27,0.27,0.27
2019-07-18,30.27,37.15,24.65,57.72,16.89,0.76,1.18,0.22,172.6,0.34,0.27,0.27
2019-07-19,26.4,30.84,23.52,77.76,39.16,1.0,1.73,0.38,202.1,0.62,0.36,0.32
2019-07-20,26.36,31.51,22.2,68.8,0.35,0.94,1.26,0.6,159.3,0.41,0.36,0.33
2019-07-21,26.83,33.18,21.42,69.98,17.91,0.77,1.66,0.27,228.0,0.43,0.35,0.33
2019-07-22,25.49,30.15,22.33,76.28,8.88,0.86,1.13,0.58,149.2,0.54,0.38,0.35
2019-07-23,27.49,34.48,20.98,63.71,0.34,0.6,1.07,0.42,177.3,0.4,0.37,0.35
2019-07-24,27.52,33.08,22.1,67.58,1.59,0.64,1.01,0.34,169.8,0.37,0.36,0.35
2019-07-25,28.44,33.83,23.2,61.96,0.65,0.58,1.25,0.08,197.4,0.37,0.35,0.35
2019-07-26,28.92,36.1,22.85,60.51,0.91,0.88,1.26,0.44,169.7,0.35,0.35,0.35
2019-07-27,28.9,36.15,23.12,61.21,0.82,0.61,1.14,0.18,203.5,0.34,0.34,0.34
2019-07-28,28.92,35.5,23.8,58.82,1.56,0.63,1.25,0.15,210.6,0.34,0.34,0.34
2019-07-29,27.48,33.3,23.01,70.16,13.5,0.54,0.97,0.23,216.0,0.43,0.35,0.34
2019-07-30,26.75,32.36,22.4,74.34,3.54,0.8,1.3,0.35,262.9,0.46,0.36,0.36
2019-07-31,27.56,33.56,22.28,70.19,4.28,1.0,1.65,0.51,257.7,0.42,0.36,0.36
2019-08-01,26.99,32.04,23.22,73.01,5.95,0.98,1.84,0.51,213.1,0.46,0.36,0.36
2019-08-02,24.89,29.56,20.46,73.92,23.35,0.83,1.43,0.41,198.7,0.59,0.38,0.37
2019-08-03,25.32,31.15,21.15,80.15,7.41,0.66,1.36,0.28,223.9,0.54,0.4,0.38
2019-08-04,25.54,29.57,21.77,79.55,7.26,0.68,1.39,0.26,270.4,0.53,0.4,0.39
2019-08-05,24.7,29.17,21.86,82.13,11.46,0.65,0.98,0.41,151.4,0.55,0.41,0.4
2019-08-06,25.4,30.38,21.09,80.02,21.24,0.64,1.07,0.29,217.0,0.59,0.43,0.42
2019-08-07,25.75,30.14,22.39,80.24,6.51,0.95,1.54,0.47,262.7,0.54,0.43,0.42
2019-08-08,26.92,32.74,22.04,72.66,3.85,0.76,1.42,0.16,247.2,0.52,0.43,0.42
2019-08-09,25.18,29.41,21.72,79.36,1.52,0.99,1.83,0.25,236.7,0.49,0.42,0.42
2019-08-10,26.15,31.72,21.96,73.11,0.17,1.06,1.48,0.53,241.1,0.47,0.42,0.42
2019-08-11,26.85,32.7,21.93,70.57,0.45,1.11,1.86,0.48,254.0,0.44,0.41,0.42
2019-08-12,26.37,32.03,22.32,72.9,2.52,1.06,1.8,0.31,241.8,0.46,0.41,0.41
2019-08-13,26.79,33.18,22.35,65.47,0.22,0.79,1.3,0.39,218.9,0.43,0.4,0.41
2019-08-14,26.72,32.87,21.56,73.15,6.15,0.83,1.32,0.34,242.3,0.46,0.4,0.41
2019-08-15,25.2,29.07,22.82,86.41,10.29,0.71,1.32,0.32,249.3,0.56,0.41,0.42
2019-08-16,25.21,30.16,21.88,79.83,2.51,0.59,1.3,0.29,266.7,0.52,0.42,0.42
2019-08-17,25.51,30.0,21.58,76.27,2.5,0.4,0.63,0.05,140.8,0.49,0.41,0.42
2019-08-18,25.89,31.04,21.85,76.64,4.02,0.48,1.14,0.17,236.0,0.5,0.41,0.42
2019-08-19,24.3,28.74,21.18,88.65,23.13,0.85,1.25,0.56,240.0,0.61,0.43,0.43
2019-08-20,24.01,28.67,20.38,85.1,7.41,0.86,1.58,0.3,238.6,0.59,0.45,0.44
2019-08-21,23.34,25.9,21.73,92.12,26.42,0.81,1.32,0.26,239.7,0.68,0.47,0.46
2019-08-22,25.03,30.58,20.82,80.94,5.29,0.88,1.63,0.31,238.2,0.59,0.49,0.47
2019-08-23,25.21,30.13,21.36,79.96,8.59,0.65,1.13,0.29,238.3,0.58,0.48,0.47
2019-08-24,22.7,24.37,21.02,88.71,6.48,0.9,1.55,0.35,227.7,0.58,0.48,0.47
2019-08-25,23.08,27.89,19.94,84.9,4.29,1.0,1.75,0.41,253.6,0.58,0.48,0.48
2019-08-26,24.39,30.31,19.82,80.06,3.63,0.69,1.27,0.24,279.3,0.55,0.47,0.48
2019-08-27,24.04,28.13,20.98,83.65,5.75,0.55,1.03,0.24,328.8,0.58,0.47,0.48
2019-08-28,24.97,30.08,21.03,80.81,1.21,0.67,1.1,0.33,140.8,0.54,0.47,0.48
2019-08-29,24.51,27.82,21.47,82.87,1.4,0.42,0.64,0.15,238.4,0.54,0.47,0.48
2019-08-30,25.75,32.68,20.64,74.81,0.59,0.57,1.06,0.24,316.8,0.52,0.46,0.47
2019-08-31,26.5,32.73,21.23,74.81,0.86,0.52,0.9,0.11,138.1,0.51,0.46,0.47
2019-09-01,25.49,30.26,21.99,80.74,0.67,0.56,0.89,0.32,145.6,0.51,0.45,0.47
2019-09-02,26.31,32.46,21.4,73.92,0.13,0.7,1.16,0.37,160.7,0.49,0.45,0.46
2019-09-03,26.61,33.09,21.59,72.83,1.26,0.54,0.9,0.3,136.8,0.49,0.44,0.46
2019-09-04,26.02,30.16,22.64,80.44,4.55,0.53,0.95,0.31,177.7,0.53,0.44,0.46
2019-09-05,26.5,32.61,21.88,76.05,1.27,0.48,0.94,0.32,208.9,0.51,0.44,0.46
2019-09-06,26.98,33.37,21.82,75.27,3.4,0.48,1.0,0.21,214.1,0.52,0.44,0.45
2019-09-07,27.45,33.36,22.43,71.53,1.77,0.6,0.95,0.33,179.3,0.5,0.44,0.45
2019-09-08,24.17,26.66,22.42,86.01,2.29,0.61,1.0,0.3,245.5,0.51,0.44,0.45
2019-09-09,25.78,31.4,21.75,76.78,1.84,0.68,1.17,0.27,161.9,0.5,0.44,0.45
2019-09-10,25.71,31.24,21.31,75.96,1.1,0.68,1.31,0.36,125.2,0.49,0.43,0.45
2019-09-11,26.52,33.15,20.82,72.93,0.14,0.83,1.49,0.31,140.0,0.47,0.43,0.44
2019-09-12,26.74,33.0,21.55,73.71,0.32,0.62,1.07,0.3,134.3,0.46,0.42,0.44
2019-09-13,27.86,34.29,22.9,70.67,1.38,0.71,1.25,0.32,117.2,0.46,0.42,0.43
2019-09-14,26.0,30.28,23.13,80.4,5.99,0.52,0.86,0.19,167.7,0.5,0.41,0.43
2019-09-15,25.06,29.63,21.66,82.73,6.94,0.71,1.48,0.18,139.8,0.55,0.43,0.44
2019-09-16,25.57,31.27,21.74,78.41,2.44,0.65,1.13,0.34,149.2,0.51,0.43,0.44
2019-09-17,26.49,32.01,21.75,73.34,1.27,0.71,1.04,0.09,117.7,0.48,0.42,0.43
2019-09-18,25.82,31.62,21.29,75.17,2.58,0.73,1.41,0.28,139.3,0.48,0.42,0.43
2019-09-19,26.81,32.89,21.95,72.5,0.42,0.75,1.39,0.36,134.7,0.46,0.42,0.43
2019-09-20,27.14,33.33,22.21,71.77,0.65,0.57,0.96,0.21,135.1,0.45,0.41,0.43
2019-09-21,28.0,35.6,21.82,66.12,0.17,0.6,0.93,0.38,159.2,0.43,0.41,0.42
2019-09-22,28.29,36.66,23.31,63.71,0.12,0.64,0.96,0.4,139.6,0.42,0.4,0.42
2019-09-23,28.31,35.65,22.24,63.04,0.02,0.74,1.2,0.48,162.8,0.41,0.4,0.41
2019-09-24,28.22,34.22,23.58,66.12,0.02,0.43,0.94,0.06,188.0,0.42,0.39,0.41
2019-09-25,28.51,36.03,22.94,64.19,0.08,0.54,1.03,0.3,219.6,0.41,0.39,0.41
2019-09-26,26.1,30.23,23.39,71.94,2.1,0.81,1.76,0.16,160.1,0.42,0.39,0.4
2019-09-27,25.87,30.78,22.29,77.98,2.81,0.72,1.1,0.41,157.1,0.48,0.39,0.41
2019-09-28,27.71,35.73,21.35,64.98,0.1,0.7,1.03,0.59,173.1,0.42,0.39,0.4
2019-09-29,27.26,34.29,22.19,69.22,2.82,0.67,1.27,0.2,218.6,0.43,0.39,0.4
2019-09-30,25.86,30.65,22.61,77.6,4.31,0.7,1.35,0.18,117.0,0.48,0.39,0.4
2019-10-01,26.04,31.31,22.71,77.87,8.47,0.74,1.12,0.38,149.9,0.51,0.39,0.4
2019-10-02,25.78,30.48,22.02,77.41,3.81,0.6,1.04,0.18,223.4,0.51,0.4,0.41
2019-10-03,26.69,32.58,21.93,68.17,0.11,0.6,0.82,0.42,140.3,0.45,0.4,0.41
2019-10-04,26.89,33.67,21.38,64.09,0.21,1.02,2.03,0.36,145.6,0.42,0.39,0.4
2019-10-05,26.57,32.24,22.24,72.67,2.82,0.74,1.39,0.31,141.7,0.41,0.39,0.4
2019-10-06,25.51,29.91,22.81,80.73,3.37,0.5,0.99,0.19,93.2,0.5,0.4,0.4
2019-10-07,25.42,30.26,21.71,77.74,1.59,0.78,1.3,0.31,146.5,0.45,0.39,0.4
2019-10-08,25.71,31.09,22.3,74.9,0.45,0.92,1.86,0.33,162.6,0.43,0.39,0.4
2019-10-09,26.18,32.06,21.26,73.81,1.32,0.6,1.16,0.3,156.3,0.43,0.39,0.4
2019-10-10,25.68,30.61,21.79,77.11,1.14,0.6,1.13,0.18,103.1,0.43,0.38,0.4
2019-10-11,25.96,30.69,21.95,75.44,0.07,0.86,1.83,0.34,125.6,0.42,0.38,0.39
2019-10-12,26.96,33.29,22.37,69.3,0.18,0.8,1.54,0.42,146.0,0.4,0.38,0.39
2019-10-13,28.4,35.61,22.14,63.54,0.13,0.5,0.79,0.18,125.8,0.39,0.38,0.39
2019-10-14,28.7,37.43,21.59,61.69,0.06,0.92,1.51,0.22,143.2,0.37,0.37,0.39
2019-10-15,28.14,35.4,22.53,65.84,7.56,0.82,1.38,0.43,147.7,0.39,0.37,0.38
2019-10-16,26.62,32.05,22.54,73.1,2.81,0.73,1.23,0.42,115.9,0.49,0.38,0.39
2019-10-17,26.34,31.62,21.62,72.16,1.87,0.92,1.68,0.42,123.2,0.43,0.38,0.39
2019-10-18,26.18,31.94,22.11,74.55,0.75,0.92,1.86,0.33,118.3,0.42,0.38,0.39
2019-10-19,26.0,31.97,22.58,73.25,0.38,0.82,1.53,0.13,133.1,0.4,0.38,0.39
2019-10-20,26.6,32.66,21.92,71.34,0.37,0.77,1.55,0.32,128.7,0.39,0.37,0.38
2019-10-21,26.83,32.63,22.56,67.9,0.07,0.76,1.53,0.39,112.7,0.38,0.37,0.38
2019-10-22,27.96,36.57,21.22,57.74,0.0,0.91,1.75,0.38,103.9,0.36,0.36,0.38
2019-10-23,27.68,36.29,21.0,60.84,0.02,0.95,1.9,0.4,101.2,0.35,0.36,0.37
2019-10-24,28.37,34.82,23.67,62.47,0.06,0.89,1.65,0.29,107.7,0.35,0.36,0.37
2019-10-25,26.57,31.36,23.53,73.65,6.97,0.85,1.55,0.32,129.6,0.4,0.36,0.37
2019-10-26,26.11,31.26,22.34,76.61,10.2,0.98,1.77,0.35,120.0,0.52,0.38,0.38
2019-10-27,25.42,32.15,21.64,76.46,3.6,1.01,1.88,0.38,124.9,0.44,0.38,0.38
2019-10-28,24.89,30.29,20.85,74.1,0.58,0.92,1.93,0.29,121.2,0.43,0.38,0.38
2019-10-29,26.19,33.79,19.96,64.59,0.03,0.89,1.65,0.36,137.8,0.39,0.37,0.38
2019-10-30,26.71,35.74,20.01,56.31,0.0,0.9,1.75,0.41,104.8,0.36,0.37,0.38
2019-10-31,26.66,35.91,20.65,51.95,0.0,0.93,1.73,0.13,93.5,0.35,0.36,0.37
2019-11-01,26.82,35.43,21.04,52.6,0.0,0.84,1.69,0.05,84.8,0.34,0.36,0.37
2019-11-02,25.49,35.2,17.47,59.19,15.96,1.12,2.31,0.46,104.4,0.41,0.36,0.37
2019-11-03,25.77,34.05,20.16,62.59,0.11,0.86,1.72,0.42,39.7,0.43,0.38,0.38
2019-11-04,24.33,34.71,16.03,48.03,0.0,1.13,2.56,0.53,74.7,0.37,0.37,0.38
2019-11-05,25.63,35.15,19.78,42.7,0.0,0.94,1.97,0.04,72.1,0.35,0.36,0.37
2019-11-06,25.94,35.42,18.99,41.83,0.0,1.0,1.77,0.21,93.3,0.34,0.36,0.37
2019-11-07,25.88,35.59,18.4,48.62,0.0,1.0,1.39,0.55,112.3,0.33,0.35,0.37
2019-11-08,25.67,35.44,18.69,52.11,0.0,1.13,1.84,0.62,117.0,0.33,0.35,0.36
2019-11-09,26.81,35.88,19.9,51.69,0.0,1.03,2.04,0.16,108.2,0.33,0.35,0.36
2019-11-10,28.22,36.66,20.24,52.28,0.0,1.0,1.65,0.43,121.7,0.32,0.35,0.36
2019-11-11,28.09,35.17,22.41,57.75,0.0,0.87,1.63,0.43,161.6,0.32,0.34,0.36
2019-11-12,28.11,34.62,21.91,58.84,2.5,0.68,1.4,0.37,204.4,0.36,0.34,0.36
2019-11-13,24.75,28.46,20.9,77.57,17.05,0.92,1.33,0.47,325.1,0.52,0.37,0.37
2019-11-14,25.38,33.68,18.49,53.35,0.0,0.93,1.89,0.46,53.0,0.41,0.37,0.37
2019-11-15,26.28,34.76,19.36,48.84,0.0,0.86,1.72,0.28,62.9,0.36,0.36,0.37
2019-11-16,25.95,35.07,19.65,47.1,0.0,0.83,1.78,0.21,70.8,0.35,0.36,0.37
2019-11-17,25.33,35.08,17.79,37.01,0.0,0.99,1.78,0.2,56.9,0.33,0.35,0.36
2019-11-18,26.5,36.1,18.12,39.32,0.0,1.07,1.73,0.58,100.0,0.33,0.35,0.36
2019-11-19,27.03,36.44,19.56,52.44,0.0,1.06,1.7,0.56,130.0,0.32,0.35,0.36
2019-11-20,27.3,36.09,20.04,51.53,0.0,1.05,1.82,0.42,75.1,0.32,0.34,0.36
2019-11-21,26.25,35.59,18.37,42.07,0.0,1.19,2.49,0.54,71.7,0.31,0.34,0.35
2019-11-22,26.91,36.81,19.19,38.18,0.0,0.93,1.39,0.55,73.8,0.31,0.34,0.35
2019-11-23,26.18,36.0,19.1,49.27,0.0,1.17,2.44,0.45,100.5,0.3,0.34,0.35
2019-11-24,26.07,36.36,19.54,36.76,0.0,1.07,2.07,0.25,102.7,0.3,0.33,0.35
2019-11-25,25.84,35.91,18.42,48.02,0.0,1.15,2.37,0.54,98.4,0.3,0.33,0.35
2019-11-26,24.25,34.93,15.88,39.26,0.0,1.29,2.91,0.5,77.8,0.29,0.33,0.34
2019-11-27,23.54,34.25,15.55,30.72,0.0,1.36,2.89,0.63,69.8,0.29,0.33,0.34
2019-11-28,22.87,33.92,14.78,32.34,0.0,1.39,2.99,0.62,67.5,0.28,0.33,0.34
2019-11-29,23.19,34.06,14.66,32.45,0.0,1.4,2.97,0.59,58.5,0.28,0.32,0.34
2019-11-30,23.38,33.83,15.48,31.61,0.0,1.46,3.03,0.78,56.8,0.27,0.32,0.34
2019-12-01,22.78,33.33,14.8,31.66,0.0,1.3,2.91,0.67,68.1,0.27,0.32,0.33
2019-12-02,21.89,32.78,13.44,32.52,0.0,1.16,2.52,0.62,68.8,0.27,0.32,0.33
2019-12-03,21.34,30.13,12.91,33.61,0.0,1.02,2.12,0.59,56.4,0.28,0.32,0.33
2019-12-04,22.6,31.39,14.38,31.06,0.0,1.05,1.88,0.59,45.8,0.28,0.32,0.33
2019-12-05,22.45,33.21,14.23,33.96,0.0,1.2,2.69,0.6,68.3,0.28,0.31,0.33
2019-12-06,21.08,32.47,12.04,32.97,0.0,1.27,2.26,0.7,62.8,0.27,0.31,0.33
2019-12-07,20.93,32.58,11.66,29.96,0.0,1.38,2.52,0.82,60.2,0.27,0.31,0.32
2019-12-08,20.85,32.48,11.46,30.48,0.0,1.44,2.97,0.76,60.4,0.26,0.31,0.32
2019-12-09,21.02,32.47,12.02,32.85,0.0,1.36,2.72,0.71,64.2,0.26,0.31,0.32
2019-12-10,20.81,32.47,11.74,31.11,0.0,1.12,2.31,0.65,67.2,0.26,0.31,0.32
2019-12-11,20.8,31.99,12.98,26.83,0.0,1.13,1.68,0.71,47.2,0.25,0.31,0.32
2019-12-12,20.61,31.64,11.37,28.44,0.0,1.34,2.79,0.72,51.0,0.25,0.3,0.32
2019-12-13,20.47,30.99,12.34,29.36,0.0,1.49,2.51,0.73,39.0,0.24,0.3,0.32
2019-12-14,19.85,30.16,11.49,26.53,0.0,1.39,2.54,0.76,49.9,0.24,0.3,0.31
2019-12-15,20.75,31.3,12.33,23.22,0.0,1.31,2.35,0.68,50.8,0.24,0.3,0.31
2019-12-16,21.68,32.53,13.24,24.09,0.0,1.49,2.81,0.78,58.6,0.23,0.3,0.31
2019-12-17,21.73,31.38,13.78,29.09,0.0,1.4,2.73,0.74,60.4,0.23,0.3,0.31
2019-12-18,23.14,33.46,15.12,31.61,0.0,1.49,2.48,0.86,60.2,0.23,0.3,0.31
2019-12-19,22.13,32.14,14.58,32.24,0.0,1.56,2.71,0.71,43.9,0.23,0.3,0.31
2019-12-20,19.85,30.36,11.41,28.25,0.0,1.46,2.88,0.76,46.1,0.23,0.3,0.31
2019-12-21,20.09,31.79,10.57,27.16,0.0,1.4,2.66,0.76,57.0,0.23,0.3,0.31
2019-12-22,19.84,31.72,10.28,25.7,0.0,1.36,2.48,0.72,46.9,0.22,0.29,0.31
2019-12-23,19.52,31.27,10.03,24.74,0.0,1.47,2.92,0.77,51.7,0.22,0.29,0.3
2019-12-24,19.43,31.57,9.37,25.01,0.0,1.41,2.76,0.76,53.8,0.22,0.29,0.3
2019-12-25,19.81,31.34,10.32,23.44,0.0,1.46,2.64,0.75,45.5,0.22,0.29,0.3
2019-12-26,19.0,28.65,10.91,25.85,0.0,1.48,2.53,0.8,47.8,0.22,0.29,0.3
2019-12-27,19.02,29.54,10.92,27.17,0.0,1.56,2.79,0.78,53.3,0.22,0.29,0.3
2019-12-28,18.53,29.69,9.88,25.09,0.0,1.4,2.57,0.8,48.3,0.22,0.29,0.3
2019-12-29,18.38,29.81,9.25,25.12,0.0,1.32,2.6,0.72,38.6,0.21,0.29,0.3
2019-12-30,18.43,29.31,9.24,26.8,0.0,1.31,2.65,0.7,40.4,0.21,0.29,0.3
2019-12-31,18.88,29.88,9.46,27.56,0.0,1.42,2.63,0.68,40.9,0.21,0.29,0.3
2020-01-01,18.46,27.91,10.36,26.21,0.0,2.1,3.16,0.91,32.8,0.21,0.29,0.3
2020-01-02,15.8,23.6,10.04,25.75,0.0,2.32,3.45,1.16,33.7,0.21,0.29,0.3
2020-01-03,16.22,24.79,8.86,27.54,0.0,1.98,3.42,0.95,49.4,0.21,0.28,0.29
2020-01-04,17.27,25.51,10.41,32.51,0.0,1.93,3.51,1.04,50.5,0.21,0.28,0.29
2020-01-05,18.55,26.18,11.74,35.97,0.0,1.54,2.75,0.8,66.2,0.22,0.28,0.29
2020-01-06,21.28,30.18,14.83,32.13,0.0,1.43,2.16,0.83,60.2,0.22,0.28,0.29
