date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECIPITATION,WS2M,WS2M_MAX,WS2M_MIN,WD2M,GWETTOP,GWETROOT,GWETPROF
2019-06-20,33.74,41.6,26.31,39.5,0.08,1.05,1.46,0.73,161.1,0.18,0.23,0.23
2019-06-21,30.92,35.45,27.08,52.04,2.39,1.13,1.57,0.84,258.2,0.22,0.23,0.23
2019-06-22,29.86,34.26,26.19,56.51,2.25,0.95,1.42,0.4,243.2,0.28,0.23,0.24
2019-06-23,31.1,38.19,24.9,51.65,0.25,0.97,1.41,0.7,216.5,0.25,0.23,0.24
2019-06-24,30.47,36.51,25.91,49.73,0.59,1.16,1.61,0.86,213.5,0.23,0.23,0.24
2019-06-25,30.47,37.63,24.17,51.93,0.79,0.98,1.66,0.5,239.1,0.23,0.23,0.24
2019-06-26,28.8,33.43,24.78,60.24,5.27,0.87,1.54,0.37,243.4,0.3,0.23,0.24
2019-06-27,27.72,31.95,23.74,64.77,7.43,0.64,1.03,0.22,215.1,0.39,0.25,0.24
2019-06-28,27.45,33.76,23.51,57.85,3.43,0.85,1.68,0.36,137.8,0.34,0.25,0.25
2019-06-29,29.95,37.09,23.39,50.08,0.23,0.57,1.1,0.23,192.5,0.29,0.25,0.25
2019-06-30,31.76,39.76,23.77,45.16,0.09,0.51,0.91,0.09,228.4,0.24,0.25,0.24
2019-07-01,32.37,39.88,25.57,45.82,0.01,0.86,1.23,0.46,256.1,0.22,0.24,0.24
2019-07-02,30.24,35.24,26.09,54.56,0.43,1.06,1.52,0.6,232.1,0.22,0.24,0.24
2019-07-03,31.36,38.92,24.51,48.82,1.35,0.58,0.86,0.38,175.9,0.23,0.24,0.24
2019-07-04,31.0,37.87,25.72,48.44,0.81,0.83,1.28,0.46,165.4,0.24,0.24,0.24
2019-07-05,30.39,36.89,24.42,54.11,2.93,0.43,0.8,0.17,272.6,0.28,0.24,0.25
2019-07-06,29.73,35.09,24.52,57.12,1.27,0.46,1.06,0.03,314.2,0.29,0.24,0.25
2019-07-07,31.49,39.13,25.02,47.44,0.35,0.64,1.11,0.26,241.4,0.25,0.24,0.25
2019-07-08,29.29,35.24,24.88,59.45,7.95,0.85,1.3,0.34,208.4,0.28,0.24,0.25
2019-07-09,27.22,32.2,23.48,65.51,2.91,0.67,1.22,0.27,184.4,0.38,0.26,0.25
2019-07-10,28.35,35.59,22.26,58.68,4.32,0.52,0.83,0.3,305.3,0.35,0.26,0.26
2019-07-11,28.64,35.1,23.49,57.0,1.44,0.84,1.11,0.61,239.3,0.31,0.26,0.26
2019-07-12,28.09,34.73,23.48,61.93,3.72,0.66,1.03,0.34,228.4,0.32,0.26,0.26
2019-07-13,29.17,37.21,22.6,52.02,0.23,0.52,0.9,0.25,120.0,0.29,0.26,0.26
2019-07-14,29.75,36.57,23.03,48.58,0.89,0.49,0.93,0.18,342.6,0.26,0.26,0.26
2019-07-15,30.45,37.67,24.03,48.93,0.32,0.52,1.01,0.26,200.3,0.24,0.25,0.26
2019-07-16,30.02,37.76,24.2,53.46,1.1,0.47,0.73,0.25,177.1,0.25,0.25,0.26
2019-07-17,30.0,37.1,23.34,55.55,2.47,0.44,0.78,0.17,291.8,0.27,0.25,0.26
2019-07-18,30.38,37.87,24.67,59.08,12.97,0.35,0.71,0.09,253.2,0.35,0.26,0.26
2019-07-19,26.14,29.83,23.7,80.59,27.96,0.61,1.02,0.23,215.9,0.58,0.32,0.29
2019-07-20,27.71,34.15,22.59,63.74,0.09,0.55,0.86,0.23,171.8,0.38,0.32,0.29
2019-07-21,27.74,34.63,21.81,65.0,8.58,0.44,0.84,0.24,230.5,0.37,0.31,0.29
2019-07-22,25.78,29.51,22.77,78.03,15.33,0.45,0.72,0.24,192.3,0.55,0.34,0.3
2019-07-23,28.23,35.48,21.0,62.34,0.59,0.31,0.5,0.21,192.1,0.39,0.33,0.3
2019-07-24,28.19,34.11,22.63,65.02,1.86,0.26,0.54,0.03,224.7,0.36,0.32,0.3
2019-07-25,28.56,34.7,23.45,62.87,1.0,0.28,0.57,0.08,254.6,0.35,0.31,0.3
2019-07-26,29.8,37.44,23.12,56.74,0.76,0.26,0.63,0.08,233.2,0.33,0.3,0.3
2019-07-27,29.5,36.07,23.76,58.57,0.75,0.38,0.65,0.22,236.2,0.31,0.3,0.3
2019-07-28,27.98,33.97,24.19,65.3,1.93,0.46,0.72,0.3,233.7,0.32,0.29,0.3
2019-07-29,27.22,33.4,22.75,73.39,10.99,0.31,0.55,0.17,245.8,0.42,0.3,0.3
2019-07-30,26.4,31.47,22.77,75.82,3.08,0.43,0.62,0.24,243.1,0.45,0.31,0.31
2019-07-31,27.81,34.0,22.17,68.09,2.59,0.44,0.75,0.19,259.4,0.38,0.31,0.31
2019-08-01,28.19,34.54,22.89,67.66,4.3,0.41,0.62,0.14,216.9,0.41,0.31,0.31
2019-08-02,25.62,30.39,21.58,73.35,24.05,0.5,0.69,0.21,200.4,0.55,0.33,0.32
2019-08-03,25.95,32.63,21.73,78.53,7.22,0.37,0.64,0.21,218.0,0.51,0.35,0.33
2019-08-04,26.26,31.41,21.82,77.23,8.98,0.34,0.6,0.05,238.8,0.5,0.35,0.33
2019-08-05,25.43,29.81,22.03,80.12,12.0,0.24,0.35,0.15,113.5,0.54,0.36,0.34
2019-08-06,26.06,31.69,21.51,76.85,4.73,0.31,0.54,0.16,190.1,0.48,0.36,0.34
2019-08-07,26.46,31.49,22.69,77.19,6.11,0.35,0.6,0.13,262.2,0.47,0.35,0.34
2019-08-08,27.43,34.0,22.29,71.72,4.74,0.31,0.61,0.12,258.7,0.46,0.35,0.35
2019-08-09,25.76,30.95,21.65,75.51,3.59,0.46,0.74,0.15,226.1,0.45,0.35,0.35
2019-08-10,27.02,33.88,22.1,68.26,0.26,0.4,0.64,0.22,231.8,0.39,0.34,0.35
2019-08-11,27.23,33.23,22.0,67.42,0.29,0.43,0.7,0.17,262.3,0.36,0.33,0.34
2019-08-12,26.89,32.97,21.99,70.51,4.83,0.42,0.67,0.17,233.2,0.4,0.33,0.34
2019-08-13,27.88,34.89,22.73,60.78,0.66,0.37,0.57,0.19,215.9,0.37,0.33,0.34
2019-08-14,27.6,35.18,21.36,68.8,7.73,0.29,0.49,0.13,243.8,0.4,0.32,0.34
2019-08-15,25.63,30.41,22.86,84.83,11.89,0.27,0.55,0.04,254.0,0.54,0.34,0.35
2019-08-16,25.38,30.55,22.22,80.76,5.75,0.24,0.46,0.12,278.3,0.48,0.35,0.36
2019-08-17,25.98,32.53,21.35,77.08,3.05,0.18,0.34,0.03,282.1,0.45,0.35,0.36
2019-08-18,27.04,34.22,21.85,72.3,1.96,0.21,0.36,0.11,178.7,0.43,0.35,0.36
2019-08-19,24.8,28.32,22.59,86.81,13.72,0.26,0.41,0.14,236.6,0.51,0.35,0.36
2019-08-20,24.62,29.42,21.12,83.4,7.65,0.36,0.6,0.13,228.9,0.51,0.36,0.37
2019-08-21,23.47,26.22,21.72,92.68,52.14,0.25,0.39,0.1,238.7,0.73,0.41,0.39
2019-08-22,25.31,31.03,21.52,79.56,2.42,0.36,0.63,0.15,232.7,0.54,0.45,0.41
2019-08-23,25.8,32.08,21.16,77.14,5.24,0.29,0.46,0.13,230.2,0.5,0.42,0.41
2019-08-24,22.98,24.63,21.16,86.91,5.53,0.35,0.51,0.14,224.3,0.51,0.42,0.41
2019-08-25,22.65,26.3,20.25,86.17,3.6,0.35,0.61,0.13,235.5,0.52,0.42,0.42
2019-08-26,24.78,31.9,19.27,76.02,2.54,0.27,0.47,0.09,295.2,0.47,0.41,0.41
2019-08-27,24.82,30.46,20.93,79.93,4.67,0.19,0.41,0.09,325.0,0.49,0.4,0.41
2019-08-28,25.74,31.81,20.9,76.22,0.97,0.24,0.4,0.08,139.0,0.46,0.4,0.41
2019-08-29,25.92,30.16,21.75,75.04,1.87,0.29,0.58,0.1,163.1,0.46,0.39,0.41
2019-08-30,26.42,33.3,21.66,73.36,1.13,0.23,0.36,0.11,296.3,0.44,0.39,0.41
2019-08-31,27.62,35.49,21.54,70.19,0.52,0.21,0.35,0.08,119.8,0.42,0.38,0.41
2019-09-01,26.26,31.18,22.58,76.96,1.52,0.21,0.31,0.11,132.8,0.43,0.38,0.41
2019-09-02,27.68,34.93,21.94,68.55,0.21,0.22,0.36,0.11,167.1,0.41,0.37,0.41
2019-09-03,27.43,34.09,21.92,69.36,0.76,0.27,0.46,0.12,5.3,0.4,0.37,0.4
2019-09-04,27.08,32.15,22.86,75.79,4.0,0.21,0.38,0.11,202.7,0.45,0.37,0.4
2019-09-05,27.74,34.75,22.62,72.36,1.33,0.17,0.3,0.04,253.8,0.45,0.37,0.4
2019-09-06,27.91,35.56,22.2,71.87,3.53,0.18,0.28,0.06,72.4,0.45,0.37,0.4
2019-09-07,28.48,35.05,23.02,68.2,3.44,0.17,0.28,0.04,45.0,0.45,0.37,0.4
2019-09-08,25.82,29.76,23.02,78.24,3.46,0.17,0.27,0.06,247.1,0.45,0.37,0.4
2019-09-09,26.76,33.11,22.17,72.99,2.43,0.2,0.28,0.06,171.0,0.45,0.37,0.4
2019-09-10,26.44,32.71,21.76,75.42,3.28,0.25,0.44,0.03,80.3,0.45,0.37,0.4
2019-09-11,27.65,36.0,20.93,68.25,0.06,0.25,0.44,0.08,117.4,0.41,0.37,0.4
2019-09-12,27.98,35.17,22.07,67.77,0.27,0.22,0.36,0.08,120.5,0.39,0.36,0.4
2019-09-13,28.96,36.37,23.33,65.77,0.79,0.27,0.42,0.09,88.9,0.38,0.36,0.4
2019-09-14,26.99,32.22,23.7,76.11,5.64,0.16,0.22,0.08,166.7,0.43,0.36,0.4
2019-09-15,26.22,31.84,22.27,78.48,4.23,0.22,0.42,0.07,141.8,0.49,0.37,0.4
2019-09-16,26.41,32.61,22.18,74.61,1.97,0.22,0.36,0.11,132.6,0.44,0.37,0.4
2019-09-17,27.75,34.62,22.47,68.25,0.89,0.22,0.31,0.13,94.8,0.41,0.36,0.4
2019-09-18,27.37,34.78,21.93,66.72,1.62,0.25,0.4,0.13,129.9,0.4,0.36,0.39
2019-09-19,28.13,36.08,22.46,66.19,0.16,0.24,0.44,0.11,120.5,0.39,0.36,0.39
2019-09-20,28.15,35.33,22.66,67.31,0.41,0.21,0.37,0.1,91.9,0.38,0.35,0.39
2019-09-21,29.06,38.21,22.18,60.44,0.02,0.2,0.35,0.11,82.2,0.37,0.35,0.39
2019-09-22,28.79,37.68,22.74,61.32,0.2,0.23,0.36,0.11,137.9,0.36,0.35,0.39
2019-09-23,29.09,37.42,22.34,58.26,0.0,0.24,0.47,0.09,119.8,0.36,0.34,0.38
2019-09-24,28.23,35.01,23.58,65.46,0.02,0.22,0.35,0.07,250.5,0.36,0.34,0.38
2019-09-25,28.5,37.09,22.97,64.98,0.04,0.22,0.42,0.08,340.1,0.36,0.34,0.38
2019-09-26,27.33,34.14,22.96,67.12,0.66,0.26,0.39,0.1,171.3,0.36,0.34,0.38
2019-09-27,27.84,35.06,22.85,67.6,1.63,0.23,0.41,0.13,136.0,0.4,0.34,0.38
2019-09-28,28.93,37.57,22.06,61.9,0.03,0.23,0.36,0.16,119.1,0.36,0.34,0.38
2019-09-29,28.29,36.32,22.64,64.97,1.19,0.23,0.38,0.13,230.8,0.37,0.34,0.37
2019-09-30,26.26,31.35,22.8,73.86,5.42,0.29,0.55,0.12,114.2,0.44,0.34,0.37
2019-10-01,26.81,33.07,22.96,72.82,6.38,0.3,0.46,0.16,135.7,0.45,0.34,0.38
2019-10-02,26.53,31.88,22.45,75.22,2.12,0.25,0.53,0.03,258.6,0.46,0.35,0.38
2019-10-03,26.84,32.44,22.29,71.68,0.27,0.19,0.38,0.02,290.6,0.41,0.35,0.38
2019-10-04,28.33,36.18,22.6,62.03,0.28,0.33,0.58,0.13,141.3,0.38,0.35,0.38
2019-10-05,27.5,33.62,22.25,68.32,0.6,0.24,0.47,0.05,115.8,0.36,0.34,0.37
2019-10-06,26.12,30.97,22.9,75.1,2.25,0.25,0.42,0.04,66.0,0.42,0.34,0.37
2019-10-07,26.47,32.5,21.76,72.01,2.36,0.27,0.5,0.12,122.4,0.41,0.34,0.37
2019-10-08,26.72,32.98,22.25,69.23,0.4,0.32,0.61,0.14,162.9,0.39,0.34,0.37
2019-10-09,25.62,30.42,21.82,76.8,2.43,0.25,0.34,0.13,152.6,0.4,0.34,0.37
2019-10-10,26.01,31.86,22.09,76.27,1.18,0.24,0.35,0.1,92.7,0.4,0.34,0.37
2019-10-11,26.97,33.5,21.97,70.86,0.04,0.32,0.69,0.12,110.7,0.38,0.34,0.37
2019-10-12,28.09,34.89,23.06,64.87,0.11,0.31,0.53,0.15,136.1,0.36,0.34,0.37
2019-10-13,28.64,36.77,22.46,63.5,0.05,0.26,0.44,0.12,343.3,0.35,0.33,0.37
2019-10-14,28.98,38.53,21.21,58.43,0.0,0.29,0.57,0.12,26.5,0.34,0.33,0.36
2019-10-15,29.12,37.32,22.83,60.79,2.0,0.29,0.49,0.13,147.1,0.33,0.33,0.36
2019-10-16,27.01,32.24,22.94,70.89,2.46,0.24,0.4,0.14,81.4,0.42,0.33,0.36
2019-10-17,27.1,33.53,22.05,68.05,0.85,0.33,0.64,0.13,99.7,0.38,0.33,0.36
2019-10-18,27.22,34.12,21.54,67.75,0.26,0.39,0.74,0.16,114.2,0.36,0.33,0.36
2019-10-19,27.01,33.39,22.8,65.43,0.21,0.41,0.86,0.18,123.6,0.35,0.33,0.36
2019-10-20,27.52,34.39,22.55,67.91,0.69,0.3,0.55,0.06,106.3,0.35,0.33,0.36
2019-10-21,27.52,34.23,22.4,66.13,0.01,0.34,0.65,0.1,98.0,0.34,0.32,0.36
2019-10-22,28.26,37.4,21.1,55.67,0.0,0.42,0.84,0.09,73.8,0.33,0.32,0.36
2019-10-23,27.68,36.94,20.59,53.23,0.0,0.46,0.88,0.15,67.9,0.31,0.32,0.35
2019-10-24,28.4,36.29,22.38,53.34,0.01,0.36,0.75,0.12,64.6,0.3,0.32,0.35
2019-10-25,27.56,33.94,22.43,64.99,4.94,0.38,0.7,0.05,107.2,0.35,0.32,0.35
2019-10-26,26.1,30.87,22.82,77.35,9.04,0.34,0.66,0.14,106.8,0.49,0.34,0.36
2019-10-27,26.17,32.96,22.16,70.78,1.28,0.39,0.73,0.18,128.4,0.39,0.34,0.36
2019-10-28,25.56,31.46,20.96,67.7,0.21,0.51,0.84,0.2,125.8,0.37,0.33,0.36
2019-10-29,27.17,35.18,20.64,57.47,0.0,0.38,0.65,0.15,112.9,0.34,0.33,0.36
2019-10-30,27.04,36.43,20.0,51.07,0.0,0.46,0.75,0.18,87.3,0.32,0.33,0.35
2019-10-31,25.69,35.04,19.26,46.6,0.0,0.48,0.77,0.15,74.8,0.31,0.32,0.35
2019-11-01,25.87,35.62,19.42,43.16,0.0,0.57,0.89,0.24,66.3,0.3,0.32,0.35
2019-11-02,25.04,35.93,16.03,49.27,3.98,0.5,1.08,0.24,89.1,0.32,0.32,0.35
2019-11-03,25.82,35.43,19.84,57.82,0.07,0.44,0.86,0.21,52.5,0.35,0.32,0.35
2019-11-04,24.07,35.35,15.29,40.92,0.0,0.56,1.1,0.27,69.4,0.3,0.32,0.35
2019-11-05,25.04,35.76,17.94,37.28,0.0,0.61,1.08,0.28,73.9,0.29,0.31,0.34
2019-11-06,25.47,36.26,18.19,37.08,0.0,0.52,0.89,0.01,79.1,0.29,0.31,0.34
2019-11-07,25.36,36.28,18.19,40.9,0.0,0.55,0.85,0.14,96.3,0.29,0.31,0.34
2019-11-08,24.86,36.09,16.47,44.77,0.0,0.58,0.97,0.31,99.1,0.28,0.31,0.34
2019-11-09,26.27,36.4,18.2,48.91,0.0,0.59,1.07,0.28,87.9,0.28,0.3,0.34
2019-11-10,28.14,37.27,19.08,46.81,0.0,0.54,0.87,0.38,93.7,0.28,0.3,0.34
2019-11-11,29.3,37.17,22.91,51.14,0.0,0.42,0.73,0.24,175.1,0.29,0.3,0.34
2019-11-12,28.63,34.51,23.73,57.53,1.82,0.36,0.57,0.18,203.1,0.32,0.3,0.34
2019-11-13,24.7,28.01,20.7,73.92,11.37,0.45,0.56,0.25,352.5,0.46,0.32,0.34
2019-11-14,24.75,33.49,18.73,49.17,0.0,0.52,1.03,0.28,37.4,0.36,0.32,0.34
2019-11-15,25.09,34.65,17.95,41.57,0.0,0.56,1.03,0.25,46.8,0.32,0.32,0.34
2019-11-16,24.97,35.45,17.18,40.33,0.0,0.63,1.21,0.34,66.8,0.3,0.31,0.34
2019-11-17,24.73,35.31,16.83,35.82,0.0,0.61,1.06,0.21,60.8,0.29,0.31,0.34
2019-11-18,25.68,36.63,16.56,37.11,0.0,0.65,1.02,0.37,84.1,0.28,0.31,0.34
2019-11-19,26.79,37.05,18.29,44.53,0.0,0.61,0.9,0.38,105.8,0.28,0.31,0.33
2019-11-20,27.03,36.79,18.83,46.47,0.0,0.61,1.04,0.26,71.8,0.28,0.3,0.33
2019-11-21,26.28,36.37,18.31,39.33,0.0,0.76,1.49,0.3,65.5,0.27,0.3,0.33
2019-11-22,26.7,37.3,19.02,32.83,0.0,0.58,0.92,0.16,70.5,0.27,0.3,0.33
2019-11-23,25.61,36.33,17.53,40.46,0.0,0.7,1.36,0.31,80.5,0.27,0.3,0.33
2019-11-24,25.2,36.26,17.87,35.16,0.0,0.7,1.26,0.3,88.7,0.26,0.3,0.33
2019-11-25,25.19,36.33,16.55,44.81,0.0,0.74,1.4,0.37,86.8,0.26,0.29,0.33
2019-11-26,23.93,35.17,15.5,38.13,0.0,0.77,1.59,0.35,82.6,0.26,0.29,0.33
2019-11-27,23.09,34.47,14.21,31.02,0.0,0.84,1.69,0.42,73.4,0.26,0.29,0.32
2019-11-28,22.46,33.94,13.81,32.02,0.0,0.86,1.74,0.48,67.5,0.25,0.29,0.32
2019-11-29,23.07,33.92,14.41,30.48,0.0,0.85,1.73,0.41,58.7,0.25,0.29,0.32
2019-11-30,23.47,33.95,15.74,29.29,0.0,0.93,1.8,0.54,60.4,0.25,0.29,0.32
2019-12-01,22.74,33.62,14.43,29.43,0.0,0.83,1.71,0.44,67.2,0.24,0.29,0.32
2019-12-02,21.38,32.61,12.95,31.72,0.0,0.75,1.5,0.38,68.9,0.25,0.28,0.32
2019-12-03,21.92,31.62,13.66,30.69,0.0,0.78,1.4,0.38,78.4,0.25,0.28,0.32
2019-12-04,21.9,32.87,12.34,31.33,0.0,0.75,1.2,0.54,64.3,0.25,0.28,0.32
2019-12-05,21.66,33.03,12.94,33.32,0.0,0.77,1.52,0.4,70.7,0.25,0.28,0.31
2019-12-06,20.87,32.33,11.9,30.93,0.0,0.83,1.47,0.51,65.7,0.25,0.28,0.31
2019-12-07,20.48,31.99,11.95,28.49,0.0,0.88,1.47,0.48,63.9,0.24,0.28,0.31
2019-12-08,20.79,32.04,11.75,28.54,0.0,0.95,1.76,0.5,65.8,0.24,0.28,0.31
2019-12-09,20.66,32.05,11.63,32.24,0.0,0.87,1.62,0.47,65.5,0.24,0.28,0.31
2019-12-10,20.19,32.23,10.92,30.62,0.0,0.75,1.5,0.42,66.7,0.24,0.28,0.31
2019-12-11,19.81,31.81,10.99,27.64,0.0,0.72,1.19,0.43,54.3,0.24,0.28,0.31
2019-12-12,20.03,31.08,10.97,28.16,0.0,0.94,1.8,0.48,53.7,0.24,0.28,0.31
2019-12-13,20.14,30.55,12.3,29.28,0.0,1.04,1.73,0.57,47.7,0.24,0.28,0.31
2019-12-14,19.03,29.06,10.67,25.9,0.0,0.97,1.75,0.51,57.4,0.24,0.28,0.3
2019-12-15,20.57,31.05,12.68,22.02,0.0,0.96,1.7,0.51,58.2,0.23,0.27,0.3
2019-12-16,21.41,32.0,13.19,23.46,0.0,1.05,1.92,0.57,61.6,0.23,0.27,0.3
2019-12-17,20.9,30.14,13.56,29.62,0.0,0.93,1.77,0.49,66.1,0.23,0.27,0.3
2019-12-18,22.49,32.77,14.41,31.69,0.0,0.95,1.54,0.55,63.5,0.23,0.27,0.3
2019-12-19,21.77,31.7,14.32,31.28,0.0,1.09,1.78,0.57,50.7,0.23,0.27,0.3
2019-12-20,19.29,29.74,11.09,27.82,0.0,1.05,2.05,0.56,55.2,0.23,0.27,0.3
2019-12-21,19.52,31.15,10.26,27.26,0.0,1.0,1.78,0.57,61.2,0.23,0.27,0.3
2019-12-22,19.39,31.22,9.89,24.58,0.0,1.01,1.72,0.57,52.4,0.23,0.27,0.3
2019-12-23,19.04,30.76,9.52,24.1,0.0,1.1,2.14,0.57,58.7,0.22,0.27,0.3
2019-12-24,18.83,31.02,8.79,24.53,0.0,1.0,1.85,0.56,59.7,0.22,0.27,0.3
2019-12-25,18.96,30.68,9.2,23.28,0.0,1.03,1.84,0.53,53.5,0.22,0.27,0.29
2019-12-26,18.29,28.06,9.99,26.37,0.0,1.06,1.77,0.61,56.6,0.22,0.27,0.29
2019-12-27,18.49,28.95,10.71,27.85,0.0,1.14,2.05,0.58,61.3,0.23,0.27,0.29
2019-12-28,17.76,28.81,9.23,25.83,0.0,1.02,1.88,0.59,56.4,0.23,0.27,0.29
2019-12-29,17.74,28.76,9.27,26.15,0.0,0.99,1.93,0.57,47.8,0.22,0.27,0.29
2019-12-30,18.08,29.06,8.77,27.0,0.0,1.03,2.0,0.55,47.5,0.22,0.27,0.29
2019-12-31,18.33,29.3,8.88,28.05,0.0,1.11,1.98,0.55,46.4,0.22,0.26,0.29
2020-01-01,17.65,27.27,9.78,26.9,0.0,1.56,2.31,0.81,40.0,0.22,0.26,0.29
2020-01-02,14.96,22.78,9.02,27.17,0.0,1.68,2.61,0.81,44.4,0.22,0.26,0.29
2020-01-03,15.44,23.62,8.34,28.37,0.0,1.52,2.5,0.91,56.2,0.22,0.26,0.29
2020-01-04,17.0,25.4,10.26,31.45,0.0,1.52,2.59,0.81,58.3,0.22,0.26,0.29
2020-01-05,17.95,24.72,11.87,35.65,0.0,1.22,2.11,0.48,69.4,0.23,0.26,0.29
2020-01-06,20.03,28.81,14.14,33.41,0.0,1.12,1.7,0.54,60.9,0.23,0.26,0.29
2020-01-07,20.63,30.39,13.0,29.25,0.0,1.24,2.0,0.66,67.5,0.23,0.26,0.29
2020-01-08,21.63,31.6,13.64,26.72,0.0,1.32,2.12,0.68,62.9,0.22,0.26,0.28
2020-01-09,21.04,29.54,13.55,28.62,0.0,1.26,2.18,0.61,66.4,0.22,0.26,0.28
2020-01-10,22.49,33.05,13.84,30.69,0.0,1.07,1.84,0.55,79.5,0.22,0.26,0.28
2020-01-11,21.8,31.83,13.92,28.48,0.0,1.02,1.97,0.54,72.4,0.22,0.26,0.28
2020-01-12,22.67,33.89,13.22,25.29,0.0,0.96,1.85,0.52,77.2,0.21,0.26,0.28
2020-01-13,24.63,35.57,15.75,26.21,0.0,0.83,1.71,0.48,93.3,0.21,0.26,0.28
2020-01-14,25.08,35.02,19.21,29.05,0.0,0.97,1.8,0.16,62.4,0.21,0.26,0.28
2020-01-15,21.67,30.92,14.79,27.15,0.0,1.61,2.56,0.83,47.4,0.21,0.26,0.28
2020-01-16,19.6,29.58,11.81,25.19,0.0,1.4,2.19,0.76,41.5,0.21,0.26,0.28
2020-01-17,19.6,29.83,10.76,28.82,0.0,1.39,2.44,0.73,47.6,0.21,0.25,0.28
2020-01-18,19.68,27.92,13.16,30.72,0.0,1.44,2.35,0.72,54.4,0.21,0.25,0.28
2020-01-19,19.68,27.8,13.41,32.7,0.0,1.37,2.51,0.57,63.0,0.21,0.25,0.28
2020-01-20,20.95,30.65,12.84,32.83,0.0,1.28,2.16,0.65,75.2,0.22,0.25,0.28
2020-01-21,21.55,31.43,13.3,29.4,0.0,1.22,1.94,0.67,63.0,0.21,0.25,0.28
2020-01-22,20.64,30.87,12.31,23.92,0.0,1.31,2.21,0.7,61.7,0.21,0.25,0.27
2020-01-23,20.02,30.28,11.76,20.26,0.0,1.57,2.48,0.83,61.3,0.2,0.25,0.27
2020-01-24,18.88,28.85,10.49,18.78,0.0,1.7,2.99,0.85,67.8,0.2,0.25,0.27
2020-01-25,18.27,28.31,10.43,17.72,0.0,1.71,2.9,0.91,62.8,0.19,0.25,0.27
2020-01-26,18.16,29.84,8.89,20.6,0.0,1.32,2.38,0.65,68.7,0.19,0.25,0.27
2020-01-27,18.18,29.47,9.12,21.68,0.0,1.2,2.22,0.64,63.0,0.19,0.25,0.27
2020-01-28,18.81,30.91,9.06,19.05,0.0,1.14,2.15,0.61,58.9,0.2,0.25,0.27
2020-01-29,19.38,31.32,9.55,16.72,0.0,1.31,2.36,0.68,57.5,0.19,0.25,0.27
2020-01-30,19.96,31.58,10.54,17.14,0.0,1.33,2.35,0.74,55.5,0.19,0.25,0.27
2020-01-31,20.68,31.32,11.98,21.27,0.0,1.52,2.85,0.81,58.7,0.19,0.25,0.27
2020-02-01,19.81,29.39,11.9,19.22,0.0,1.4,2.61,0.71,58.1,0.19,0.25,0.27
2020-02-02,20.38,30.71,12.99,18.32,0.0,1.43,2.63,0.71,62.0,0.19,0.25,0.27
2020-02-03,20.46,30.75,11.93,19.5,0.0,1.39,2.45,0.64,58.6,0.19,0.25,0.27
2020-02-04,20.53,29.52,13.35,19.95,0.0,1.31,2.38,0.64,49.7,0.19,0.25,0.27
2020-02-05,20.32,29.91,12.01,21.62,0.0,1.14,2.38,0.54,48.5,0.19,0.24,0.27
2020-02-06,20.43,30.57,11.52,22.74,0.0,1.1,2.2,0.58,48.7,0.19,0.24,0.26
2020-02-07,21.68,32.35,12.35,20.95,0.0,1.27,2.2,0.65,48.0,0.19,0.24,0.26
2020-02-08,22.09,31.93,13.28,20.83,0.0,1.46,2.65,0.78,51.2,0.19,0.24,0.26
2020-02-09,23.49,32.57,16.35,24.19,0.0,1.64,2.63,0.86,59.3,0.18,0.24,0.26
2020-02-10,24.33,32.71,17.71,23.46,0.0,1.85,2.82,1.03,60.5,0.18,0.24,0.26
2020-02-11,21.38,29.83,14.91,18.17,0.0,1.93,2.9,1.07,60.8,0.18,0.24,0.26
2020-02-12,20.01,28.53,12.51,19.16,0.0,1.75,2.77,0.95,59.6,0.18,0.24,0.26
2020-02-13,20.03,28.66,13.13,18.39,0.0,1.3,2.27,0.57,60.5,0.18,0.24,0.26
2020-02-14,21.2,32.16,12.22,18.75,0.0,1.19,2.18,0.66,59.5,0.18,0.24,0.26
2020-02-15,21.42,32.94,11.05,18.35,0.0,1.21,2.29,0.66,57.0,0.18,0.24,0.26
2020-02-16,22.01,33.86,11.38,16.45,0.0,1.34,2.46,0.65,54.5,0.18,0.24,0.26
2020-02-17,22.24,31.97,13.68,19.34,0.0,1.26,2.35,0.57,55.1,0.18,0.24,0.26
2020-02-18,22.24,31.04,14.94,22.88,0.0,1.16,2.22,0.59,45.9,0.18,0.24,0.26
2020-02-19,22.21,32.06,14.87,23.78,0.0,1.28,2.38,0.72,55.7,0.18,0.24,0.26
2020-02-20,22.42,31.19,14.68,26.48,0.0,1.28,2.39,0.64,54.3,0.18,0.24,0.26
2020-02-21,24.08,33.37,15.74,26.51,0.0,1.47,2.39,0.73,60.8,0.19,0.24,0.26
2020-02-22,24.58,34.72,16.11,21.1,0.0,1.6,2.52,0.81,52.2,0.18,0.24,0.26
2020-02-23,23.89,33.43,15.9,16.95,0.0,1.81,3.03,0.91,51.0,0.18,0.24,0.25
2020-02-24,22.49,31.46,15.6,21.79,0.0,1.75,3.05,0.85,51.1,0.17,0.24,0.25
2020-02-25,21.95,31.34,15.26,22.12,0.0,1.62,2.86,0.78,64.1,0.17,0.24,0.25
2020-02-26,22.42,32.69,14.24,19.96,0.0,1.22,2.27,0.55,68.5,0.17,0.24,0.25
2020-02-27,24.14,35.05,15.43,20.23,0.0,1.02,2.17,0.51,64.8,0.18,0.24,0.25
